move_count,click_count,left_click_count,right_click_count,scroll_count,event_rate,path_length,displacement,straightness,speed_mean,speed_std,speed_max,acceleration_mean,acceleration_std,acceleration_max,direction_change_mean,direction_change_std,click_interval_mean,click_interval_std,click_hold_mean,click_hold_std,double_click_count,scroll_abs_total,scroll_abs_mean,scroll_interval_mean,scroll_interval_std
511,5,4,1,0,52.40803507307665,3605.902654914044,712.3327873964528,0.1975463165722739,877.2851189697054,1132.8376554015524,6890.173458863729,19942.323961089744,23826.194260961794,190315.5359398603,24.129467454929323,42.67316029316528,2.1800715923309326,1.3483269715031296,0.1037850379943847,0.0285079810398451,1.0,0.0,0.0,0.0,0.0
511,7,6,1,10,53.54212466649699,3786.2197019121313,449.1169112825746,0.1186188194667519,907.1925572690864,1180.3574039108782,6890.173458863729,27377.274311541536,60683.613880727295,986904.340209404,15.39376865006069,27.61286263396298,1.2186390161514282,0.7470784367263195,0.0922202042170933,0.0204143932119583,0.0,10.0,1.0,0.0738681422339545,0.1616762611324673
421,5,4,1,30,46.10038139420375,2743.4220480283543,244.12496799794977,0.0889855675590993,788.1663772320319,992.2763097535336,6100.569132135265,27153.71501793103,65013.10026677838,986904.340209404,16.626573966206383,30.51664635659786,0.7477666735649109,0.3476810142313821,0.090689992904663,0.012860282387333,0.0,30.0,1.0,0.1803702074905921,0.2649458394636891
178,1,1,0,46,22.74535855373228,1724.8628264165882,686.0327980497725,0.3977318007803608,1207.1432882635688,1334.1819956907095,6100.569132135265,25770.98270275205,31295.10758921864,163672.95817318934,10.944220195623334,21.25810402470124,0.0,0.0,0.0880558490753173,0.0,0.0,46.0,1.0,0.1942938009897868,0.2427840056761442
347,4,3,1,26,38.10079030245693,4985.310492445134,1660.6495717037956,0.3331085544662436,1800.054647893044,2470.0044803548885,11880.459533778638,41770.004757046416,75154.43318013618,774613.4215136486,20.851700470547712,35.15880169309666,0.7493515014648438,0.2713685372028343,0.0876161456108093,0.009733676719692,0.0,26.0,1.0,0.2035358047485351,0.2002192754446275
568,7,5,2,7,60.053144410520126,6028.792085884617,1673.176918320355,0.2775310368121355,1326.622068093488,2047.445509245773,11880.459533778638,31373.95681559567,60982.74444427932,774613.4215136486,22.19110355913877,36.11438352329167,1.2000455856323242,0.7748141398313655,0.0877257415226527,0.0112245178361788,0.0,7.0,1.0,0.1707252264022827,0.1642336322316516
658,7,5,2,3,68.10315308492176,5524.909597081189,870.5521236548676,0.1575685734504652,1048.5426583697983,1908.5439030459088,11880.459533778638,27259.53394974961,61599.60450608534,1055763.7026098636,28.052149408638005,41.71736663336681,1.16913108030955,0.7892128253745333,0.0786071845463344,0.0182173715688862,0.0,3.0,1.0,0.0319553613662719,0.0081075429916381
431,3,2,1,7,45.45313035093376,1998.3583238935428,644.9077453403704,0.3227187725191601,579.0994223508005,588.9187057855949,3265.670870271917,18017.51693863653,53951.18385727659,1055763.7026098636,24.731225819807303,38.67252608339557,0.6719597578048706,0.0556558370590209,0.0665721098581949,0.0198448689999939,0.0,7.0,1.0,1.0452974239985149,1.4269852050128935
341,1,1,0,4,34.70007611291414,3225.811429603347,1425.2368224263644,0.4418227331414765,1180.6272727289058,1717.4896140759276,10609.547380164484,23242.32903447418,33449.839405555715,233433.29703377045,12.230529476704548,26.30420688705732,0.0,0.0,0.0884456634521484,0.0,0.0,4.0,1.0,0.9519650936126708,1.2671430294306694
446,2,2,0,4,45.401186363703125,3680.37872596629,92.34717104492157,0.0250917576480327,1028.1577897499524,1587.7092646656397,10609.547380164484,21985.56174064717,31434.731291906253,229772.75609350656,11.59949294803699,20.90092778499124,5.59971284866333,0.0,0.1121398210525512,0.0236941576004028,0.0,4.0,1.0,1.90149720509847,2.5428373236851054
569,1,1,0,19,64.57845509007319,5402.115304054348,1445.8333237271854,0.2676420702538636,1219.164282629416,2419.530070550227,31125.4816597234,57501.81360717824,476797.1371507984,9756289.956150778,12.204831360616549,23.510315010068688,0.0,0.0,0.1358339786529541,0.0,0.0,20.0,1.0526315789473684,0.4012756612565782,1.0603595294293646
296,1,1,0,44,34.55905941087949,2789.3018760524737,1051.1312953194763,0.3768438634570014,1241.6126026577904,2857.603596649945,31125.4816597234,87809.0833119908,659858.8378215026,9756289.956150778,15.61149818649688,27.76609180503431,0.0,0.0,0.1358339786529541,0.0,0.0,45.0,1.0227272727272727,0.1564655470293621,0.4098831603803792
319,2,1,1,42,36.52887435675678,1913.8130673458504,248.1632527188504,0.1296695361491144,741.3789626276557,1031.547106449997,5153.943055805311,17445.00943921918,29339.28090426391,408968.1197072509,21.98719370207124,32.53683773008194,0.6399588584899902,0.0,0.083640456199646,0.0039113759994506,0.0,43.0,1.0238095238095235,0.1948995473908215,0.5425676793359389
390,2,1,1,28,44.96924536697026,2092.214834281779,389.30193937354073,0.1860716848932874,664.0838636696212,947.2976663193424,5153.943055805311,16229.401521182,26967.091397377684,408968.1197072509,21.488264865232413,30.18078539113929,0.6399588584899902,0.0,0.083640456199646,0.0039113759994506,0.0,28.0,1.0,0.2989889339164451,0.865745717937461
324,6,1,5,5,35.140512748745095,613.0468841568676,347.40466318113806,0.5666853093282235,226.9225042232532,196.4512241503413,1033.916540479628,11260.51955414245,25120.47134717949,408156.9156301199,21.08769805853663,27.850013357298995,0.6783086776733398,0.0659181998651217,0.0835773944854736,0.0187116802364654,0.0,5.0,1.0,1.0680460333824158,1.632406783056796
348,13,5,8,4,38.53748640447724,618.9371773635992,382.3349317025584,0.6177281728836155,210.5544950685515,182.20543453336995,1033.916540479628,12066.162944328751,28930.55221932681,408156.9156301199,17.724956138305945,25.527251771998632,0.6499978502591451,0.1658066677893875,0.0746514797210693,0.0228064982264448,0.0,4.0,1.0,0.1282462279001871,0.1418021260608487
397,12,4,8,6,43.53669617532122,2053.655286453336,961.3953401176854,0.4681386143328931,639.0343823946057,1428.1295041799235,10180.722683782811,26551.20454213591,60021.35064298537,677568.3445165507,18.872937566862763,27.205293805459764,0.8370728275992654,0.5959774058098797,0.0729922850926717,0.0202927639834791,0.0,6.0,1.0,0.283189058303833,0.487019247235293
560,9,4,5,6,58.734999991023386,3524.966345655654,746.7168137922167,0.2118365795782726,782.162238105067,1367.7054591882986,10180.722683782811,28235.61886893057,54732.12123447535,677568.3445165507,16.08961970837453,25.486151057058382,1.0379481613636017,0.7312085157378102,0.0670499006907145,0.0273346190142725,0.0,6.0,1.0,0.283189058303833,0.487019247235293
627,8,4,4,5,64.85283097096958,5561.450693356626,910.3713528006032,0.1636931446480462,1103.8588384839993,1747.8630218435571,9519.58735424158,30797.68056054387,50790.36141169605,677568.3445165507,16.602289793653284,25.734238354717053,1.3771826539720808,1.1173129406557822,0.0665955543518066,0.0268486162922114,0.0,5.0,1.0,1.8863762617111208,2.668106755479254
124,0,0,0,1,53.32579316685975,922.546460709807,772.1657853077926,0.8369939273450667,930.9449164926816,693.6095473502379,2296.1518248175184,23820.70014204561,23995.59897718245,161574.16912610663,15.14053367638514,28.70504349577651,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
240,0,0,0,2,37.3417975885805,1110.0880010294063,796.9065189845043,0.7178768874589377,569.5150326157271,634.0419087556971,2296.1518248175184,18091.203302334627,21129.52984242291,161574.16912610663,46.06744017866293,66.26510526945502,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0985453128814697,0.0
472,5,2,3,4,51.13561989245984,2253.158036106168,287.9027613622349,0.1277774380441501,590.4553600887881,728.904859476204,4759.827082881162,17804.95104288897,39214.61212155515,755824.6341624282,38.90326246616329,57.37191076206252,0.6899940371513367,0.4794444211837145,0.0589199066162109,0.0108017727443709,1.0,4.0,1.0,2.3552956581115723,3.209777271082882
485,7,3,4,2,59.137194705647744,2126.699257598748,99.0050503762308,0.0465533854974949,542.897287773162,1027.8677333058297,16723.477368032694,28594.864623797712,182044.2954831741,2837209.4220293085,43.37984718979295,55.50073491590622,0.9905651807785034,0.8437961776379609,0.0590685095105852,0.0093066176416831,1.0,2.0,1.0,0.0727598667144775,0.0
391,4,3,1,2,40.10066638384985,1942.5577477579047,42.190046219457976,0.0217188118438968,615.9349327524371,1126.4431876075685,16723.477368032694,31312.95707691396,199173.32190864417,2837209.4220293085,36.27901543496974,48.08209014244737,1.5279027620951335,0.8742223627858299,0.0616098642349243,0.0032179180852113,0.0,2.0,1.0,0.0727598667144775,0.0
226,2,1,1,7,24.853988245455533,449.5750861309027,80.00624975587844,0.1779597051171626,235.0050714317222,228.4886214838016,1055.0320847970386,9656.325974608972,10482.448412305584,51930.99149260463,56.56444207664331,58.72452463419615,0.5267267227172852,0.0,0.0594400167465209,0.0033551454544067,0.0,7.0,1.0,0.0853244066238403,0.120641388694423
300,2,1,1,7,37.56096415076775,586.7568705455218,33.0,0.0562413525201999,232.714253402415,240.3287923548079,1289.6027548886975,10357.527995343362,11523.141674725171,65837.37651862548,65.2685859171249,64.24980479219501,0.431464672088623,0.0,0.0597556829452514,0.0041157007217407,0.0,7.0,1.0,0.0853244066238403,0.120641388694423
354,4,2,2,8,37.06028530946001,782.6032547191342,1.0,0.0012777866613382,267.6541368734569,255.1336113214201,1289.6027548886975,10651.03217144444,10783.58113330884,65837.37651862548,60.37932747824852,59.58637326662633,1.834526459376017,1.8497457017934884,0.0658321380615234,0.0088655554335321,0.0,8.0,1.0,1.3085996423448836,2.9984811099190205
369,4,2,2,2,37.90060542596901,799.3645936487782,56.32051136131489,0.0704565999154833,260.453351685956,229.44791121042863,1252.6666721298614,10265.520529561516,9949.385217380745,66097.79889686775,58.06149950756964,57.551409520538414,1.741167465845744,1.7118698932768996,0.0739410519599914,0.0067972941934699,0.0,2.0,1.0,0.1209979057312011,0.0
371,3,2,1,4,38.1022801571654,1426.0958739609869,117.1067888723792,0.082117051883135,473.3449731160183,598.5799241811687,2972.203217194087,15425.186518972909,26925.860959733807,408780.3497084496,46.74959610123055,54.25785759335445,2.423978090286255,1.984269142150879,0.0799537499745686,0.0065960095029483,0.0,4.0,1.0,2.695799986521403,3.67670679176559
426,5,3,2,2,43.83492640031271,1628.8199612511607,37.8549864614954,0.0232407432141349,468.0723618493203,566.1447177585294,2972.203217194087,15166.051346276272,25847.794191122062,408780.3497084496,41.53048063254775,50.4758638657524,1.7479427456855774,1.6083886231051212,0.0784568309783935,0.0136837576345425,0.0,2.0,1.0,0.0710334777832031,0.0
404,5,3,2,3,41.70040365133005,1589.240018431171,4.123105625617661,0.0025943882470866,482.4511973023228,560.1274757079202,2972.203217194087,14051.623948380684,15068.587118946753,126076.31446394848,32.6087493743688,45.17248724034288,2.1979360580444336,2.3492440487487123,0.0768980503082275,0.0205382040236566,0.0,3.0,1.0,4.191678881645203,4.120645403862
332,2,1,1,3,34.009191268276005,2351.849469278125,1226.090534993236,0.5213303619170709,875.6741742638578,1548.455731772253,7910.376714262591,19145.81074200129,24490.107084073486,149361.20213626508,18.272530139689863,32.00921708709386,0.4639720916748047,0.0,0.0720765590667724,0.0239937305450439,0.0,3.0,1.0,0.4486147165298462,0.3990055322647095
482,3,2,1,12,51.695491695968926,3106.1517875732,1427.9026577466686,0.4597015070091833,807.9112117630877,1358.6534484388303,7910.376714262591,23707.699006709165,59980.88644891559,807012.797198244,15.6190274904902,28.504274580681784,2.8279963731765747,2.36402428150177,0.0747319062550862,0.0199474595130914,0.0,12.0,1.0,0.5737804282795299,1.2691449152021113
505,4,3,1,9,52.24130675070477,2856.0024456602305,459.156835950419,0.1607690625924076,709.6266204950207,859.477573197387,4374.807886839474,21380.826635378977,57414.4708284902,807012.797198244,23.22126125231157,39.64058035698629,2.143991549809774,1.9549219384403385,0.0700236558914184,0.0235967690674116,0.0,9.0,1.0,0.1190071702003479,0.2722947042359099
429,3,2,1,0,45.42617951141696,2553.3273246174463,188.692872149427,0.0739007765789284,736.110777720148,896.4909680380607,4082.232766591731,17587.105818523287,19529.750551185825,137655.45770822544,25.676713506789987,42.8151428096256,0.7760108709335327,0.3441892862319946,0.0666840076446533,0.0264158477480063,0.0,0.0,0.0,0.0,0.0
385,2,1,1,0,38.93224626148042,1942.576581731067,1294.7142541889311,0.6664932885349553,622.2134819020918,708.4679159618156,3737.498613861386,16496.65171558615,17540.460913259147,127771.43257480122,21.8490627412718,39.54859668342137,0.4318215847015381,0.0,0.0639351606369018,0.0320004224777221,0.0,0.0,0.0,0.0,0.0
364,1,1,0,0,42.479636735889535,2360.151912837432,1527.240976401563,0.6470943535856881,803.9528921266999,904.7379952077188,4212.139074058779,18719.21946125444,19296.18278262228,127771.43257480122,11.239484563779348,21.04378487087333,0.0,0.0,0.1503751277923584,0.0,0.0,0.0,0.0,0.0,0.0
290,1,1,0,0,29.223249402268035,2310.7274650261043,480.5340778758568,0.2079579202432807,995.7236636303268,963.5763063806896,4717.288667151297,21711.92505486861,22179.35623424708,123984.4424121252,12.330892758775189,20.90852457879585,0.0,0.0,0.1503751277923584,0.0,0.0,0.0,0.0,0.0,0.0
426,0,0,0,0,58.38910806733239,2964.377375438592,866.7831331999948,0.2923997262905,876.2705822390969,878.7984393272174,4717.288667151297,32969.66231276987,264201.5132724471,5424116.61888829,13.174044348029424,20.72606355033965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,1,1,0,0,51.55065931251558,3488.029288544271,1373.265451396779,0.3937081193403372,879.1885607481952,1229.3381165986375,7202.900509966747,31650.00700242332,244977.60092985272,5424116.61888829,30.02051243813033,46.89894122004193,0.0,0.0,0.063974380493164,0.0,0.0,0.0,0.0,0.0,0.0
506,3,2,1,0,51.20131839332258,3682.087314751819,784.3755478085736,0.2130247006001383,911.124246845676,1296.0014994269118,7202.900509966747,33498.29184898985,243417.8689573861,5424116.61888829,31.91039765970493,47.5772808640484,1.967925190925598,1.655821442604065,0.0961787700653076,0.0262107929688413,1.0,0.0,0.0,0.0,0.0
43,0,0,0,0,43.70052257425306,269.6097873983237,138.0905500025255,0.5121867100414622,794.624125300686,794.7080707595469,2868.2751254554178,30713.0573709542,28505.62974170189,120013.51650621138,19.989178399858776,18.92419415995622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0,0,0,0,26.53519765583372,370.69736933972,129.0,0.3479927581621975,375.5445865808781,569.9513178786173,2868.2751254554178,17831.04823865647,27798.87077652492,190394.6711418835,44.406949576797786,53.75731992073048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2,1,1,0,30.55370171055253,3247.138156574195,944.8645405559464,0.2909837817165132,1447.6424196517848,2054.516546701215,9496.54503869955,32999.13071867728,52760.051259872,516435.8150190268,27.72119396902238,43.5803349564443,0.3599109649658203,0.0,0.0799441337585449,0.0158886909484863,0.0,0.0,0.0,0.0,0.0
564,6,3,3,0,60.15304193238158,5465.445826571387,880.8910261774722,0.1611745965708487,1217.772660481237,1664.465700560259,9496.54503869955,38547.76410916415,261256.95015201115,6123227.623990742,26.22809036669744,42.15363098773729,1.460808515548706,1.5081443597463324,0.0782147248586018,0.0177030303667895,0.0,0.0,0.0,0.0,0.0
583,7,4,3,0,59.74758948014623,5523.201845697944,869.694199129786,0.1574619619971332,1192.3574251419325,1643.958768165379,9496.54503869955,41485.52509872581,267004.6548967241,6123227.623990742,25.32301807940386,39.63059317473245,1.3865947723388672,1.3867063760105485,0.0773460524422781,0.016527365009989,0.0,0.0,0.0,0.0,0.0
263,4,3,1,0,27.10103059157833,1736.296168988089,552.0,0.3179181120474998,827.2235656729426,1133.866296349245,4826.709226960088,27211.2873850175,111335.7361948774,1783679.677354899,25.78856473181746,38.280924607117655,0.8928224245707194,0.1566123357974317,0.0794241428375244,0.0172765841593361,0.0,0.0,0.0,0.0,0.0
80,1,1,0,0,24.00476671296628,196.6217331426608,139.44174410842686,0.7091878495814783,294.0831756526861,235.02822114577123,1184.4164510928383,14842.082621578287,15841.316955094568,103324.69891077044,17.95033515027843,24.54079325621432,0.0,0.0,0.0639121532440185,0.0,0.0,0.0,0.0,0.0,0.0
199,1,1,0,0,21.753505491485104,1325.239371134958,742.2998046611625,0.5601250768949342,826.3246422741387,1498.5278691713884,7803.933781453159,22999.720600331555,33196.69059247641,228624.91544349687,31.77656903826352,48.68195212928453,0.0,0.0,0.0639121532440185,0.0,0.0,0.0,0.0,0.0,0.0
390,3,2,1,0,39.6002294267595,1897.9630987676544,865.1531656302253,0.4558324480554804,608.4226492970882,1127.7335880396886,7803.933781453159,23839.7027024946,81428.14851612586,1483063.975707756,43.244055766176,54.04740293913742,4.267854332923889,3.3242207765579224,0.0667424996693929,0.0037505339261216,0.0,0.0,0.0,0.0,0.0
477,3,2,1,3,50.20713925338141,3502.513975296725,740.7698697976316,0.211496620719372,916.1839940455392,1904.324850705904,10167.21544763931,25838.802184759254,76729.78215510726,1483063.975707756,39.49132835532843,52.89427334393335,1.3479090929031372,0.4042755365371704,0.0747496287027994,0.0098472756319607,0.0,3.0,1.0,0.0320063829421997,0.0077396631240844
450,5,4,1,3,46.52359099152802,3150.739997815948,1007.6671077295318,0.3198191880091767,878.7735698146048,1790.669947410862,10167.21544763931,31030.871043652885,202127.8472006876,4216567.65429345,26.86389827648041,44.90585486236148,2.011916577816009,1.480992268815471,0.0816579341888427,0.0136666277385688,0.0,3.0,1.0,0.0320063829421997,0.0077396631240844
323,3,3,0,3,33.9058667170264,2937.43340121114,1291.1967317182923,0.4395663000175309,1146.0111933961844,2074.90492284334,10167.21544763931,38106.31335777478,238313.520126203,4216567.65429345,18.895589708860587,39.06084625095614,2.675924062728882,1.8279566764831543,0.0906581083933512,0.0099360761541857,0.0,3.0,1.0,0.0320063829421997,0.0077396631240844
239,1,1,0,0,25.593995184772115,1721.1473650073483,327.7392256047481,0.1904190380603167,900.4481482214295,710.1321623441347,3218.526696853603,17233.529979166833,16899.288826319374,95403.2805855524,10.31734352872562,20.77521866854455,0.0,0.0,0.1761033535003662,0.0,0.0,0.0,0.0,0.0,0.0
217,1,1,0,0,21.917298465929417,1636.4217173746238,265.580496271846,0.1622934317309888,942.9629296626052,725.0772539753625,3218.526696853603,17948.035688463166,17304.840538836874,95403.2805855524,10.283871374501906,21.328451865135936,0.0,0.0,0.1761033535003662,0.0,0.0,0.0,0.0,0.0,0.0
9,0,0,0,0,17.04735213015491,12.22677276241436,7.810249675906654,0.6387825984560461,165.8332685179866,148.10557033006086,399.0478921461843,7719.458233996556,6955.019555137535,19372.642781596594,32.313010235415604,30.43221343844359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,1,1,0,0,67.87199262922691,1738.0806538131792,395.6475704462243,0.2276347588233101,1393.0670484110344,1459.0135803268038,6009.313956143151,36686.10607743909,41017.14942332257,225180.9991179173,14.95027529794876,21.963633565361203,0.0,0.0,0.0797922611236572,0.0,0.0,0.0,0.0,0.0,0.0
427,6,5,1,0,68.42054856998298,4714.008815467424,456.6015768698133,0.0968605691554139,1387.067483020682,1808.3324422977817,9086.56205762627,42787.00319474713,108693.1471070842,1958707.11787873,16.745354076572596,26.452640803069823,1.102530574798584,0.6799721549526692,0.0933899084726969,0.0118427647165169,1.0,0.0,0.0,0.0,0.0
714,6,5,1,0,73.28248539233297,8016.979783311182,75.16648189186454,0.0093759101212076,1436.9671901156332,2087.771522323208,25743.749824952443,85078.7809773251,1053663.7864313682,27063729.990825083,15.667899301735412,25.772375838837853,0.8399650096893311,0.4559781823893972,0.096131682395935,0.010162398709141,1.0,0.0,0.0,0.0,0.0
692,6,5,1,0,70.40257654082751,7326.314871434078,1177.8255388638845,0.1607664370878087,1351.5885356934596,2159.674137297736,25743.749824952443,79710.06297745479,1067761.0189000457,27063729.990825083,20.683748779235383,35.79710632871034,1.326276636123657,1.2671589159749286,0.0864781936009724,0.0137458980730225,0.0,0.0,0.0,0.0,0.0
692,8,6,2,0,70.80017555280345,6151.3582010740765,1191.0386223796438,0.1936220560479926,1104.867718100422,1788.444227855063,10404.562721910574,25275.437299570884,38020.32347260648,269627.47708510654,25.77609301110382,41.620477923200205,1.0205438818250383,0.6468981372153397,0.0828529894351959,0.0115737207329586,0.0,0.0,0.0,0.0,0.0
398,4,3,1,0,41.7017471175037,1435.2740307132924,276.9855591903665,0.1929844428751436,440.38440194640657,536.3292713735177,2526.90053797186,15009.14942532966,19425.244278204616,179747.70795608795,35.00721942857528,50.172901880834445,0.9333980083465576,0.4524983897051745,0.0839200019836425,0.0069515048385297,0.0,0.0,0.0,0.0,0.0
313,4,3,1,0,32.10036889023316,1046.330788970752,386.9638225984439,0.3698293376027766,405.3961051950837,485.80784736238064,2526.90053797186,14354.824415474572,17941.417488342227,133459.11808020988,32.621622312063,48.7030559834356,0.9333980083465576,0.4524983897051745,0.0839200019836425,0.0069515048385297,0.0,0.0,0.0,0.0,0.0
170,5,4,1,0,20.34488017151497,2556.696582423672,858.2400596569703,0.335683188047048,1894.484222243548,2600.8257546383297,10463.65421772839,41381.74465570468,62843.31052780792,640679.5528957705,16.03856978121344,28.84436052513305,0.7599673271179199,0.46380070327765,0.0802474021911621,0.0087344887774646,1.0,0.0,0.0,0.0,0.0
191,5,4,1,0,25.853414465429115,3421.812726962235,583.013721965444,0.1703815399865623,2257.121891468581,2766.51127742589,10463.65421772839,49353.31948901477,65166.35122965423,640679.5528957705,15.109856299787063,27.6065796025427,0.7599673271179199,0.46380070327765,0.0802474021911621,0.0087344887774646,1.0,0.0,0.0,0.0,0.0
118,4,3,1,9,13.510634746698432,1344.9449782147735,881.7488304500324,0.6556021582536639,1432.9659518623969,2092.882858426878,8651.479988768027,34181.22028717578,44912.7448299557,210285.5598589546,18.91973297446336,30.70453207352213,0.5039947827657064,0.1572482622030315,0.0783889293670654,0.0088371099102048,1.0,9.0,1.0,0.3019092977046966,0.300534019400682
126,1,1,0,10,14.024611242567808,1222.100771792311,800.4048975362407,0.654941814955555,1215.0754970605217,2055.43888631011,8651.479988768027,27983.807689455825,43322.28503343181,210285.5598589546,19.25529019220428,28.19811043739124,0.0,0.0,0.0876674652099609,0.0,0.0,10.0,1.0,0.3070537779066298,0.2837195609221069
67,0,0,0,2,7.090091974944307,192.58768100035743,173.25414857947845,0.8996117907414696,354.9227250482859,323.6087905206396,1141.771775332341,10405.64601357274,10002.91888032018,47815.29453754626,30.56348656720722,33.167299388136776,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.731890678405762,0.0
51,0,0,0,7,12.63042198559651,52.79241716360384,32.31098884280702,0.6120384437536774,105.61880643862004,56.14112621581738,280.1047953379111,4113.440036964397,4265.942612726721,19368.436036354728,32.44186057743426,34.30312854875822,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.7653478781382242,0.8711912196472958
51,0,0,0,7,7.863326916040345,52.79241716360384,32.31098884280702,0.6120384437536774,105.61880643862004,56.14112621581738,280.1047953379111,4113.440036964397,4265.942612726721,19368.436036354728,32.44186057743426,34.30312854875822,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.2293354670206706,1.8927741330791283
96,1,1,0,12,11.10573139759931,355.75891775270713,309.7256850827842,0.8706055410762148,453.2925908608323,670.5568358226204,2545.32956628796,12844.72654159016,19208.282738884696,126965.47145024198,23.07731969194313,28.736979473637387,0.0,0.0,0.1043365001678466,0.0,0.0,12.0,1.0,0.8029264970259233,1.4888854340964055
128,0,0,0,0,37.123891884446266,1127.0289042149966,469.7669635042464,0.416818913647517,1106.7479419202657,1026.2843919006204,4102.958706915351,25644.090405884435,24562.52401360436,163520.6547185578,11.737669403776705,18.738665885329567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1,1,0,0,110.00640924143065,1138.611464182533,1130.29996018756,0.9927003159054436,1800.37487994683,1904.89333671103,7260.719719056965,33149.9492153187,35036.87312363944,149791.97257286726,7.008052765097837,11.353613385816448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1,1,0,0,80.9354621068076,1770.9954689592496,524.5960350593588,0.2962153456934844,2029.3840722964223,1932.680003562926,7260.719719056965,38787.02806987064,40848.90997490884,230664.81149970944,6.455967739814995,11.10033556297182,0.0,0.0,0.1436347961425781,0.0,0.0,0.0,0.0,0.0,0.0
229,1,1,0,7,28.60673021518544,2487.3421462916967,271.01291482141585,0.1089568297732826,1358.7348972965528,1591.6282056704074,7260.719719056965,28016.731471362385,33122.871351441514,230664.81149970944,10.48649153781562,16.316936848212453,0.0,0.0,0.1436347961425781,0.0,0.0,7.0,1.0,0.396038015683492,0.5707175219765909
217,1,1,0,9,22.80053545301965,1724.8612079459183,817.148701277803,0.4737475093726057,992.1204157974784,1158.0620555777307,5860.781420207409,22577.096386691686,27929.442246572817,230664.81149970944,11.10951260884867,16.673798206910924,0.0,0.0,0.1436347961425781,0.0,0.0,9.0,1.0,0.4740718305110931,0.6139060929430862
148,1,1,0,2,57.74826531254628,480.21162517210337,242.09502266672067,0.504142361359861,395.5089475357004,399.10877412140576,1523.6163160274675,11213.628649989469,10942.828106061472,52929.94140973204,15.622305894720526,21.90405066332409,0.0,0.0,0.1195077896118164,0.0,0.0,2.0,1.0,0.0398025512695312,0.0
31,0,0,0,19,5.08070343818286,57.98156949773404,55.10898293381942,0.9504569022743188,229.4602196286456,114.423511826313,515.8406686935318,8626.797684297482,8007.100820706004,27265.57649777609,16.381297208295106,18.569754966250883,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.5053766700956557,1.316973244467642
0,0,0,0,25,4.35923368854321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.2389563719431559,0.2717668600736035
60,0,0,0,25,8.56163727926186,81.08795913999668,41.77319714841085,0.5151590641995353,154.070608102707,104.64853937465726,400.22793721046696,9650.962116694833,9891.28850743305,43937.7740556012,28.443617767536377,40.111411752279416,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.4136669834454854,1.0845795678404766
63,1,1,0,19,8.481354029557217,83.08795913999668,43.73785545725808,0.5264042577284059,148.7162686429843,105.6594141423526,400.22793721046696,9453.104722287198,9839.436328872698,43937.7740556012,27.926461080853898,39.92636372889754,0.0,0.0,0.0796520709991455,0.0,0.0,19.0,1.0,0.55022660891215,1.2955323276551862
206,1,1,0,29,27.30558879079058,1672.7571871728271,1030.594488632653,0.6161052521761926,1017.0931278684784,1028.9144276518216,5070.844366242052,22806.992519734067,21531.909763013588,107533.54221955437,12.65906107936008,19.744452506782537,0.0,0.0,0.0796520709991455,0.0,0.0,29.0,1.0,0.3099836366517203,0.6830556896243116
378,4,3,1,26,42.990175281316375,3313.5651989004264,740.4113721438914,0.2234485599950137,1096.5773326403566,1350.5433591301344,7423.546902654867,25721.94952451439,27340.00164843796,153849.9568444189,12.76241865915144,20.6872180247039,2.4858814080556235,2.87536338186548,0.0855749249458313,0.0322877357876303,0.0,26.0,1.0,0.2892326068878174,0.7445150900415219
378,3,2,1,23,40.70183018807733,3317.638601952812,708.8314327116144,0.2136554090895812,1098.1241988923286,1330.055614432703,7423.546902654867,25250.54741820507,27705.066440547813,153849.9568444189,12.35234563580356,20.04159051355665,0.4528588056564331,0.0450462102890014,0.0875492095947265,0.0370729817642127,0.0,23.0,1.0,0.3258087960156527,0.6746180367706731
207,1,1,0,14,22.30045565344083,1306.935176886001,352.4556709715422,0.2696810654460527,784.8074548868528,840.062755227007,4010.010067799985,20208.55114924482,22496.976390889595,101667.39557435802,10.501401338620832,18.609436748485408,0.0,0.0,0.0943350791931152,0.0,0.0,14.0,1.0,0.3328268894782433,0.6351388555200657
